Advertiser App ID,Advertiser App Name,Creative URL,Networks,Duration,First Seen,Last Seen,Impression Share,Countries,Type,Format,Placements,Dimensions,Video Duration
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/830ad5dc9facdd4c/media,TikTok,129,2025-08-20,2025-12-27,,"DE,GB",video,other,other,1080x1920,26.566668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8418a1724cc8afa1/media,TikTok,72,2025-11-04,2026-01-15,,JP,video,other,other,720x1280,34.40941
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8441c2087104c6e9/media,TikTok,14,2026-01-02,2026-01-16,,CO,video,other,other,720x1280,26.93501
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/846bdb1a93a08d31/media,TikTok,288,2025-04-09,2026-01-22,,"AE,AU,BR,CA,CH,DE,DK,ES,FR,GB,GR,ID,IL,IT,MX,NZ,PE,PL,PT,RO,SG,TH,TR,TW,US,VN",video,other,other,720x1280,23.545012
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/856f170e8b6707e8/media,TikTok,192,2025-06-30,2026-01-08,,"AU,GB",video,other,other,720x1280,25.566668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/85748654354fe086/media,TikTok,150,2025-08-24,2026-01-21,,"AE,AR,AT,AU,BE,BR,CA,CH,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PA,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,ZA",video,other,other,720x1280,33
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/85b2ea19a0b141f8/media,TikTok,35,2025-12-18,2026-01-22,,"AR,BE,CA,FR,GB,MX,MY,NL,NO",video,other,other,1080x1920,24.288006
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/85c82b34833a30a0/media,TikTok,190,2025-06-27,2026-01-03,,"JP,KR",video,other,other,720x1280,27.6
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/85de0743170c9471/media,TikTok,62,2025-11-14,2026-01-15,,"FR,JP",video,other,other,720x1280,35.666668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/85de71a750c82ff1/media,TikTok,223,2025-06-13,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CO,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NZ,PA,PE,PH,PT,RO,SA,SG,TH,TR,TW,ZA",video,other,other,720x1280,25.666668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/85e71bec62bcc165/media,TikTok,87,2025-10-27,2026-01-22,,"AU,BR,CA,DE,GB,JP,KR,NL,NZ,SG,TH,US",video,other,other,720x1280,34.566666
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8606b8b8787e818d/media,TikTok,14,2026-01-08,2026-01-22,,"AU,GB,US",video,other,other,1080x1920,24.636417
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8629a88e0990bcaa/media,TikTok,43,2025-11-28,2026-01-10,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,DE,DK,EC,ES,FR,GB,GR,ID,IT,JP,KR,MX,MY,NL,NO,NZ,PE,PH,PL,RO,SA,SG,TH,TR,TW,US,ZA",video,other,other,576x1024,31.532743
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/868ba86781a4a89f/media,TikTok,55,2025-11-28,2026-01-22,,"AE,AR,AT,AU,BR,CA,CL,CO,DK,EC,ES,FR,GB,GR,ID,IL,JP,KR,MX,MY,NL,NO,NZ,PH,PL,RO,SA,SG,TH,TR,TW,US",video,other,other,1080x1920,11.8
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/87275930190bece1/media,TikTok,285,2025-04-12,2026-01-22,,"AE,AU,BE,BR,CA,CH,DE,FR,GB,GR,ID,IL,JP,KR,NL,PT,RO,SA,TH,TR,TW,US,VN",video,other,other,720x1280,19.233334
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8728cc697fd6624d/media,TikTok,57,2025-11-13,2026-01-09,,"AR,AU,BE,BR,CA,CH,CO,CZ,DE,DK,FR,GB,JP,KR,NG,PA,PE,PH,SA,SE,US",video,other,other,720x1280,27.433332
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/87b04ebc379d2194/media,Facebook,1,2025-12-26,2025-12-27,,"BR,CA,DE,FR,IT,MX,PH",video,other,feed,1080x1350,5.033333
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/884769463b632fdb/media,TikTok,164,2025-08-09,2026-01-20,,CA,video,other,other,720x1280,26.366667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/895cbb5a903e424c/media,Facebook,58,2025-11-25,2026-01-22,,"AU,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,HK,IL,IN,IT,JP,KR,MX,MY,NG,NL,NO,PA,PH,PL,RO,SA,SE,TH,TR,UA,US,ZA",video,other,feed,1080x1080,39.166668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/89a395eeefc9e7de/media,TikTok,83,2025-10-24,2026-01-15,,JP,video,other,other,720x1280,23.033333
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8a0b18295338b3ff/media,TikTok,119,2025-09-24,2026-01-21,,"AT,AU,BE,CA,CH,CZ,DE,DK,ES,FR,GB,IL,JP,KR,MY,NL,NO,NZ,PH,PL,PT,SE,SG,TW,US",video,other,other,720x1280,30
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8a5681d8112b0b99/media,Facebook,23,2025-12-02,2025-12-25,,US,video,other,feed,1080x1080,34.966667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8a65ce872042e6b9/media,TikTok,39,2025-12-14,2026-01-22,,"AE,AT,AU,BE,CA,CH,CL,DE,DK,EC,ES,FR,GB,GR,IL,IT,JP,KR,MY,NL,NO,NZ,PE,PL,RO,SA,SE,SG,TW,US",video,other,other,720x1280,12.5
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8a811e181b4130dc/media,TikTok,152,2025-08-21,2026-01-20,,"AE,AR,AT,AU,BE,BR,CA,CH,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PA,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,ZA",video,other,other,720x1280,25
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8ad15d398fcc8411/media,TikTok,202,2025-07-01,2026-01-19,,"AU,GB,US",video,other,other,720x1280,42.24138
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8b31c4f6ee2824cb/media,Facebook,40,2025-12-13,2026-01-22,,"AU,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,HK,IL,IT,JP,KR,MX,MY,NL,NO,PA,PH,PL,RO,SA,SE,TH,TR,UA,US,ZA",video,other,other,1080x1920,26.04
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8c1d4ee5da555800/media,TikTok,276,2025-04-11,2026-01-12,,RO,video,other,other,720x1280,30.166668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8c420c59cbd6575a/media,TikTok,47,2025-12-06,2026-01-22,,"CA,ID,US",video,other,other,720x1280,36.9
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8c5ab8622431e848/media,TikTok,4,2026-01-06,2026-01-10,,"AU,CA,CZ,DE,ES,FR,GB,JP,KR,NO,PA,PH,US",video,other,other,720x1280,24.566757
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8c76fe29e54d7d11/media,TikTok,407,2024-11-25,2026-01-06,,"ID,MY,PH,TR",video,other,other,1080x1920,27.766666
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8cbe1913e1e79e7a/media,TikTok,139,2025-08-21,2026-01-07,,"AE,AR,AT,AU,BE,BR,CA,CH,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PA,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,ZA",video,other,other,720x1280,17.166668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8d2c7e3e84695796/media,TikTok,75,2025-11-07,2026-01-21,,"AE,AR,AU,BE,BR,CA,CH,CO,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,US",video,other,other,720x1280,21.85
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8d6a9b6f9d941885/media,TikTok,217,2025-06-04,2026-01-07,,"AE,AT,AU,BE,CA,CH,DE,DK,EC,FR,GB,ID,IL,IT,JP,MY,NL,NZ,PL,RO,SA,SG,TW,ZA",video,other,other,720x1280,22
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8d85cda8876c5c8e/media,TikTok,424,2024-11-20,2026-01-18,,"FR,IL,JP,NO",video,other,other,1080x1920,23.233334
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8db2fbb3e4372e25/media,TikTok,270,2025-04-27,2026-01-22,,"AE,AT,AU,BE,BR,CL,ID,MX,PH,RO,SE,VN,ZA",video,other,other,720x1280,22.2
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8e723433d47d552d/media,TikTok,3,2026-01-06,2026-01-09,,JP,video,other,other,1080x1920,23.91501
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8eab944b750f9c9b/media,TikTok,14,2026-01-06,2026-01-20,,"AR,AU,BR,CA,CO,CZ,DE,EC,ES,FR,GB,GR,ID,JP,KR,NL,NO,NZ,PH,PL,SA,SE,SG,TH,TR,TW,US,ZA",video,other,other,720x1280,32.85601
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8ecfc70104900038/media,TikTok,128,2025-09-16,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NG,NL,NO,NZ,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,US,ZA",video,other,other,720x1280,21.866667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8ed6e0a8d11843ea/media,TikTok,1,2026-01-07,2026-01-08,,"AR,BE,CA,FR,GB,MX,MY,NG,NL,NO,US",video,other,other,720x1280,35.781994
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8f392a4775a197a5/media,TikTok,36,2025-12-17,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PH,PL,SA,SE,SG,TH,US",video,other,other,720x1280,23.3
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8f60c2980b2343b3/media,TikTok,13,2026-01-06,2026-01-19,,"DE,ES,FR,GB,KR,US,ZA",video,other,other,1080x1920,27.538866
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/8fadb0f544ce0fc3/media,TikTok,7,2025-12-29,2026-01-05,,"AU,BE,CA,CH,DE,FR,GB,IT,NZ,PL,SE,SG",video,other,other,720x1280,17.5
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/903d5a24243403fa/media,TikTok,113,2025-10-01,2026-01-22,,"AU,CA,DE,GB,JP,KR,MY,NL,NZ,SA,SG,TW,US",video,other,other,720x1280,41.466667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9054db000eca1ad4/media,TikTok,40,2025-12-03,2026-01-12,,"FR,ID,KR,PH,RO",video,other,other,576x1024,23.2
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/905f2dfc5317c2d4/media,TikTok,65,2025-10-29,2026-01-02,,FR,video,other,other,720x1280,21.466667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/90ab2ae05cf4bd05/media,TikTok,231,2025-06-05,2026-01-22,,"AE,AT,BR,CA,CL,CO,DE,DK,EC,ES,FR,GB,ID,IL,IT,JP,KR,MX,MY,NO,PA,PE,PH,PT,RO,SA,SG,TH,TR,TW,US,ZA",video,other,other,720x1280,12.766667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/910bc7035522f17e/media,TikTok,35,2025-12-18,2026-01-22,,"AR,AT,AU,BE,BR,CA,CH,CL,CO,CZ,DE,ES,FR,GB,ID,IT,JP,KR,MY,NL,NO,PH,PL,RO,SA,SE,SG,TR,TW,US",video,other,other,720x1280,19.319002
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9118707a3ebfbf9a/media,TikTok,562,2024-07-05,2026-01-18,,"AU,ID,IT,MY,PH,TH,TR",video,other,other,720x1280,31.3
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/92023813378c43c6/media,TikTok,500,2024-09-09,2026-01-22,,"FR,GB",video,other,other,1080x1920,22.733334
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/921c6f7014076797/media,TikTok,14,2026-01-08,2026-01-22,,US,video,other,other,1080x1920,28.266666
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/930155effb056944/media,TikTok,278,2025-04-13,2026-01-16,,"DE,DK,ES,FR,GB,MX,PL,SG",video,other,other,720x1280,22.407007
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/939b3f5e90a9bccb/media,TikTok,135,2025-09-03,2026-01-16,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NG,NL,NO,NZ,PE,PH,PL,PT,SA,SE,SG,TH,TR,TW,US",video,other,other,720x1280,26.8
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/93a5f2bcef5186f2/media,TikTok,26,2025-12-27,2026-01-22,,US,video,other,other,1080x1920,34.766666
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/944738edbd561097/media,TikTok,31,2025-12-18,2026-01-18,,"GB,MX",video,other,other,720x1280,15.580612
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/94732a01922c925f/media,TikTok,371,2024-12-19,2025-12-25,,MY,video,other,other,720x1280,25.033333
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/94a639b9a2b01162/media,TikTok,3,2026-01-06,2026-01-09,,JP,video,other,other,1078x1920,30
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/94c23ea20cf69d6d/media,TikTok,99,2025-10-13,2026-01-20,,"AR,AT,AU,BE,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NG,NL,NO,NZ,PE,PH,PL,SA,SE,SG,TH,TR,TW,US",video,other,other,720x1280,23.966667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/94d8189206cc0e5a/media,TikTok,78,2025-11-04,2026-01-21,,"CA,JP,KR,TH,US",video,other,other,720x1280,15.4
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9558bbe32347ed0c/media,TikTok,54,2025-11-27,2026-01-20,,"AE,AR,AT,AU,BE,BR,CA,CH,DE,EC,ES,FR,GB,GR,ID,IT,JP,KR,MX,NL,NO,NZ,PT,SA,SE,SG,TH,TW,US",video,other,other,576x1024,46.69501
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/961114ab272a95c7/media,TikTok,79,2025-11-04,2026-01-22,,"AU,BR,CA,DE,GB,JP,KR,NL,NZ,SG,TH,US",video,other,other,720x1280,31.066668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/96640b51cd22ffe6/media,TikTok,303,2025-03-25,2026-01-22,,"AU,BE,BR,CA,CH,DE,GB,ID,IL,IT,MY,NO,NZ,PL,SG,TR,ZA",video,other,other,720x1280,41.1
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/967d458e6113eb5a/media,TikTok,120,2025-09-24,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PA,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,US,ZA",video,other,other,720x1280,15.5
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/96a0654d4d63b73b/media,TikTok,258,2025-04-22,2026-01-05,,"AE,FR,ID,KR,PH,PT,US,ZA",video,other,other,720x1280,19.833332
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/97654c27ef2ab47e/media,Facebook,3,2025-12-26,2025-12-29,,"BR,CA,DE,FR,IT,MX,PH",video,other,other,1080x1920,30
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/977783edc8833b0c/media,TikTok,263,2025-05-04,2026-01-22,,"GB,ID,MX,PH,TR",video,other,other,720x1280,24.933332
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/97f9a2a7b5c72993/media,TikTok,35,2025-12-18,2026-01-22,,"BE,CA,DE,ES,FR,GB,GR,ID,NL,NO,PA,PL,PT,RO,SG,TR",video,other,other,1080x1920,15.789569
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/981f3ef875e3ac0b/media,TikTok,164,2025-08-09,2026-01-20,,GB,video,other,other,720x1280,23.533333
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9846c7bcc2829a1d/media,TikTok,46,2025-12-05,2026-01-20,,"AU,BR,CA,CH,CL,CO,DE,DK,EC,ES,FR,GB,GR,IL,IT,JP,KR,MX,NL,NO,NZ,PH,PL,PT,RO,SA,SE,SG,TR,TW,US",video,other,other,576x1024,26.354694
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/984f42f0be1c443c/media,TikTok,521,2024-08-06,2026-01-09,,KR,video,other,other,720x1280,29.8
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9919c94b3d8d7e76/media,TikTok,541,2024-07-26,2026-01-18,,"ES,FR,JP,TH",video,other,other,720x1280,25.65
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/994ebb115db2c23c/media,TikTok,210,2025-06-25,2026-01-21,,"AU,CA,ES,GB,ID,IT",video,other,other,720x1280,18.25093
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/99728e71bbee325b/media,TikTok,69,2025-10-25,2026-01-02,,FR,video,other,other,720x1280,27.966667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/999e16bc67db177e/media,TikTok,242,2025-05-25,2026-01-22,,"ID,MX,RO",video,other,other,720x1280,32.1
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9a2a5ffc9d290793/media,TikTok,8,2026-01-06,2026-01-14,,FR,video,other,other,720x1280,22.244762
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9ba5f8f13500aacf/media,TikTok,58,2025-11-25,2026-01-22,,"AE,AR,AU,BE,BR,CA,CL,CO,DE,EC,ES,FR,GB,ID,IL,IT,JP,KR,MX,MY,NL,NZ,PH,PL,RO,SA,SG,TH,TR,TW,US",video,other,other,1080x1920,14.966667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9bc5bd5648c8015a/media,TikTok,72,2025-11-11,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,US",video,other,other,720x1280,29.5
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9c68d59495143728/media,TikTok,721,2024-01-22,2026-01-12,,"MX,PE",video,other,other,720x1280,31.583332
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9d42155fbdf9173e/media,TikTok,60,2025-11-03,2026-01-02,,FR,video,other,other,720x1280,22.966667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9d60ce7e340259a9/media,TikTok,72,2025-11-11,2026-01-22,,"AU,BE,CA,CH,DE,ES,FR,GB,IT,NL,NO,NZ,PL,SE,SG,US",video,other,other,720x1280,37
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9d867f0901b52573/media,TikTok,101,2025-10-13,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,US,ZA",video,other,other,720x1280,29.3
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9d99d8e4818d4025/media,TikTok,238,2025-05-24,2026-01-17,,"DE,DK,EC,IT,JP",video,other,other,720x1280,21.533333
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9dcfdc137f755b48/media,TikTok,130,2025-09-14,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NG,NL,NO,NZ,PA,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,US",video,other,other,720x1280,37.066666
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9e18dc66b028fc82/media,TikTok,219,2025-05-21,2025-12-26,,NG,video,other,other,720x1280,25
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9e1b0c39e06d5e61/media,TikTok,70,2025-11-13,2026-01-22,,"BR,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,JP,KR,MX,MY,NL,NO,NZ,PA,PH,PL,PT,SA,SE,TH,TR,TW",video,other,other,720x1280,39.533333
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9e8248a3e4287ade/media,TikTok,16,2026-01-06,2026-01-22,,"AU,CA,CH,DE,FR,GB,IT,NL,NO,NZ,SE,SG,US",video,other,other,720x1280,24.866667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9e9888f55845a7f9/media,TikTok,52,2025-12-01,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CL,CO,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PH,PL,RO,SA,SG,TH,TR,TW,US",video,other,other,720x1280,22.6
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9eaa4059efacb8b2/media,TikTok,101,2025-10-13,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CO,CZ,DE,DK,ES,FR,GB,ID,IL,IT,JP,KR,MX,MY,NG,NL,NO,PE,PH,SE,TR,TW,US,ZA",video,other,other,720x1280,32.4
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9eff6a0340b3cc69/media,TikTok,750,2024-01-03,2026-01-22,,"BR,ID,PE,TH",video,other,other,720x1280,17.966667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9f1cbe5be1b5e556/media,TikTok,38,2025-12-14,2026-01-21,,"AU,BR,CA,DE,GB,IL,JP,KR,MY,NL,SG,TH,US",video,other,other,1080x1920,17.466667
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9f796f476317a53b/media,TikTok,70,2025-11-13,2026-01-22,,"BR,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,JP,KR,MX,MY,NL,NO,NZ,PA,PH,PL,PT,SA,SE,TH,TR,TW",video,other,other,720x1280,28.8
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9fa9673a6133459b/media,TikTok,138,2025-09-06,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PA,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,ZA",video,other,other,720x1280,13.3
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/a029a4f5747fcc70/media,TikTok,138,2025-09-06,2026-01-22,,"AE,AR,AT,AU,BE,BR,CA,CH,CO,CZ,DE,DK,EC,ES,FR,GB,GR,ID,IL,IT,JP,KR,MX,MY,NL,NO,NZ,PA,PE,PH,PL,PT,RO,SA,SE,SG,TH,TR,TW,ZA",video,other,other,720x1280,28.033333
